iso3,year,GDP
TCD,1966,432794921.680489
TCD,1965,416926303.316872
TCD,1964,392247517.728482
TCD,1963,371767002.194886
TCD,1962,357635713.41932
TCD,1961,333975336.110722
TCD,1960,313582728.147574
CHI,2023,12507320838.3932
CHI,2022,11308272505.183
CHI,2021,11157540109.8939
CHI,2020,9439810769.23077
CHI,2019,10031864649.0819
CHI,2018,10026394043.6136
CHI,2017,9170044517.20264
CHI,2016,9168857222.32574
CHI,2015,10109273770.329
CHI,2014,10527973277.6068
CHI,2013,9594745810.67159
CHI,2012,9454638123.23572
CHI,2011,9648680025.8275
CHI,2010,8902359316.35606
CHI,2009,9100755725.19084
CHI,2007,11514605842.3369
CHI,2006,9676172953.08188
CHI,2005,8827272727.27273
CHI,2004,8553643354.08275
CHI,2003,7332244897.95918
CHI,2002,6663669064.7482
CHI,2001,6232906290.4851
CHI,2000,6439703434.71024
CHI,1999,6262740656.85164
CHI,1998,5945677376.61477
CHL,2025,357371159574.862
CHL,2024,329260633698.726
CHL,2023,335802745366.38
CHL,2022,301099244104.003
CHL,2021,315507493783.262
CHL,2020,254103710483.324
CHL,2019,278308438545.118
CHL,2018,295857562991.709
CHL,2017,276154259981.097
CHL,2016,249344863928.438
CHL,2015,242450355830.884
CHL,2014,259560978224.359
CHL,2013,277395018842.417
CHL,2012,267024782486.855
CHL,2011,251382573893.87
CHL,2010,217051209238.534
CHL,2009,171777900623.892
CHL,2008,179894594475.405
CHL,2007,172491076033.863
CHL,2006,153843518170.864
CHL,2005,122294145163.192
CHL,2004,99075985773.6682
CHL,2003,76492579644.0605
CHL,2002,70264045939.2773
CHL,2001,71574739561.4329
CHL,2000,78339750721.364
CHL,1999,75578685735.5219
CHL,1998,81990010704.0602
CHL,1997,85741415285.165
CHL,1996,78584098983.6374
CHL,1995,73820425701.6603
CHL,1994,57438273591.0521
CHL,1993,49934943320.8828
CHL,1992,46538895685.8088
CHL,1991,38232330917.2011
CHL,1990,33428580448.2715
CHL,1989,30101767991.1135
CHL,1988,26174858613.8456
CHL,1987,22605488850.8981
CHL,1986,19197818084.6757
CHL,1985,17933557359.8036
CHL,1984,19974595028.1582
CHL,1983,20629678694.0684
CHL,1982,19710229067.2864
CHL,1981,35180322211.2903
CHL,1980,29586676576.0951
CHL,1979,22249574627.6911
CHL,1978,16373093553.7155
CHL,1977,14272711436.7475
CHL,1976,10523479088.8075
CHL,1975,7812161793.11971
CHL,1974,16584311220.1384
CHL,1973,17237336172.7878
CHL,1972,12057501634.979
CHL,1971,10999807567.1235
CHL,1970,9261006540.15907
CHL,1969,8456519044.38223
CHL,1968,7286820526.02462
CHL,1967,7145068067.64138
CHL,1966,7256882086.19585
CHL,1965,6183988944.34606
CHL,1964,6065708668.32735
CHL,1963,5702520146.03167
CHL,1962,5765971144.47142
CHL,1961,4948564550.91046
CHL,1960,4211103676.74027
CHN,2025,19498039388042.6
CHN,2024,18729668435848.0
CHN,2023,18270356654533.2
CHN,2022,18316765021690.2
CHN,2021,18201698719564.0
CHN,2020,14996414166715.1
CHN,2019,14560167101283.4
CHN,2018,14147765772963.8
CHN,2017,12537559062282.9
CHN,2016,11456024084962.0
CHN,2015,11280814787468.9
CHN,2014,10674533168257.4
CHN,2013,9743124247267.24
CHN,2012,8673664713189.24
CHN,2011,7671757207851.29
CHN,2010,6192564874453.29
CHN,2009,5189577094997.58
CHN,2008,4667346414521.95
CHN,2007,3604055822571.63
CHN,2006,2791498472804.33
CHN,2005,2317551298052.05
CHN,2004,1984196551300.44
CHN,2003,1683903309843.85
CHN,2002,1489821682050.54
CHN,2001,1355036590251.52
CHN,2000,1223754919971.05
CHN,1999,1103843203575.64
CHN,1998,1037134141760.35
CHN,1997,967753570434.667
CHN,1996,868523936530.083
CHN,1995,738190896227.55
CHN,1994,566929539493.172
CHN,1993,446557291212.148
CHN,1992,428502354788.069
CHN,1991,384510452961.672
CHN,1990,361560229445.507
CHN,1989,348380566801.619
CHN,1988,312888888888.889
CHN,1987,273455156950.673
CHN,1986,301310144927.536
CHN,1985,310064625850.34
CHN,1984,260442857142.857
CHN,1983,231130268199.234
CHN,1982,205480916030.534
CHN,1981,196218253968.254
CHN,1980,191487500000.0
CHN,1979,178573913043.478
CHN,1978,149788617886.179
CHN,1977,175226595859.778
CHN,1976,154196810058.643
CHN,1975,163687619735.857
CHN,1974,144418433058.472
CHN,1973,138764340892.0
CHN,1972,113871930713.841
CHN,1971,99959013879.6308
CHN,1970,92752930873.1912
CHN,1969,79847786729.1898
CHN,1968,70980323818.7853
CHN,1967,73011350596.2485
CHN,1966,76854053259.209
CHN,1965,70565994356.1828
CHN,1964,59821862703.4023
CHN,1963,50812227918.5753
CHN,1962,47310737754.2287
CHN,1961,50162299349.7871
CHN,1960,59846235024.7318
COL,2025,457410034202.523
COL,2024,420504033143.211
COL,2023,366901643683.302
COL,2022,345632492851.448
COL,2021,318524633225.395
COL,2020,270348342541.465
COL,2019,323031701192.84
COL,2018,334198218098.276
COL,2017,311866875156.879
COL,2016,282720100286.228
COL,2015,293492370193.166
COL,2014,381240864422.407
COL,2013,382093697077.685
COL,2012,370691143018.039
COL,2011,334966134804.887
COL,2010,286498534094.963
COL,2009,232468663109.595
COL,2008,242504150472.931
COL,2007,206229540926.312
COL,2006,161792958904.864
COL,2005,145600529605.803
COL,2004,117092416666.245
COL,2003,94644969157.0987
COL,2002,97945812802.8882
COL,2001,98200641203.3892
COL,2000,99875074951.0278
COL,1999,86186158684.7685
COL,1998,98443739941.1664
COL,1997,106659508271.255
COL,1996,97160109277.8087
COL,1995,92507279383.0387
COL,1994,81703500846.0364
COL,1993,66446804802.5747
COL,1992,58418985443.3172
COL,1991,49175565911.0655
COL,1990,47844090709.9908
COL,1989,39540080200.3938
COL,1988,39212550050.4223
COL,1987,36373307085.0887
COL,1986,34942489683.9712
COL,1985,34894411351.983
COL,1984,38253120737.9671
COL,1983,38729822781.5997
COL,1982,38968039721.748
COL,1981,36388366869.0309
COL,1980,33400735644.0481
COL,1979,27940411250.2732
COL,1978,23263511958.0509
COL,1977,19470960619.1297
COL,1976,15341403660.4698
COL,1975,13098633901.8673
COL,1974,12370029583.6419
COL,1973,10315760000.3394
COL,1972,8671358732.68486
COL,1971,7820380970.53674
COL,1970,7198360460.19887
COL,1969,6450175213.74923
COL,1968,5960212869.12968
COL,1967,5825170438.48704
COL,1966,5428518518.51852
COL,1965,5760761904.7619
COL,1964,5973366666.66667
COL,1963,4836166666.66667
COL,1962,4955543963.36869
COL,1961,4540447761.19403
COL,1960,4031152976.63904
COM,2025,1814920856.27026
COM,2024,1610082688.26617
COM,2023,1465977684.31307
COM,2022,1279542248.96288
COM,2021,1299039312.22277
COM,2020,1225039196.61091
COM,2019,1195019531.9011
COM,2018,1188797449.38584
COM,2017,1077439756.59451
COM,2016,1012835493.19325
COM,2015,966029600.862227
COM,2014,1149587562.06748
COM,2013,1116223107.03168
COM,2012,1015842906.66403
COM,2011,1023087475.68355
COM,2010,907979446.419588
COM,2009,905341172.70583
COM,2008,915659107.965823
COM,2007,795673152.867077
COM,2006,688498641.512529
COM,2005,655375095.906176
COM,2004,622679660.37137
COM,2003,546830040.540273
COM,2002,427360070.324544
COM,2001,372746486.166796
COM,2000,339504306.290689
COM,1999,371921712.454518
COM,1998,363932160.233771
COM,1997,362816806.134452
COM,1996,392488148.725187
COM,1995,392774713.634182
COM,1994,314789556.044396
COM,1993,427750822.87347
COM,1992,436552922.121696
COM,1991,400592662.610246
COM,1990,401561021.549642
COM,1989,328665080.847046
COM,1988,336422522.407114
COM,1987,313292322.956214
COM,1986,258143902.889842
COM,1985,191944891.602832
COM,1984,189102734.154019
COM,1983,196193379.743828
COM,1982,202152461.76282
COM,1981,212958381.535437
COM,1980,243390495.918962
COD,2025,91030531316.9936
COD,2024,75716176105.0704
COD,2023,69843655425.2929
COD,2022,70422346142.2023
COD,2021,59067289573.5102
COD,2020,46691989748.9186
COD,2019,46845900350.0332
COD,2018,46659954092.4862
COD,2017,37537521565.5308
COD,2016,38600224214.4728
COD,2015,40179574490.3032
COD,2014,38352980552.8665
COD,2013,34891189160.3002
COD,2012,30029369928.7318
COD,2011,26392379641.765
COD,2010,24161641931.0331
COD,2009,18607259480.5447
COD,2008,22723488723.3641
COD,2007,18374807772.5429
COD,2006,15484044534.5783
COD,2005,12609728573.1032
COD,2004,10297483481.223
COD,2003,8937567059.87754
COD,2002,8728038525.14034
COD,2001,7438189100.33333
COD,2000,19088046305.7971
COD,1999,4711259427.27273
COD,1998,6217805820.77104
COD,1997,6090838693.27145
COD,1996,5771456952.1908
COD,1995,5643439376.10491
COD,1994,5820382248.28202
COD,1993,10706259936.7425
COD,1992,8227343907.26679
COD,1991,9625436872.51075
COD,1990,9349764580.41173
COD,1989,9021862775.18112
COD,1988,8861299976.74158
COD,1987,7661625472.57705
COD,1986,8095367168.21769
COD,1985,7195042616.0071
COD,1984,7857729193.20343
COD,1983,11006712650.4481
COD,1982,13651667371.1676
COD,1981,12537821038.2202
COD,1980,14394927494.8647
COD,1979,15068422236.3663
COD,1978,15372608002.3923
COD,1977,12344424763.5727
COD,1976,9648583224.99212
COD,1975,10237343173.6527
COD,1974,9596960179.64072
COD,1973,7870239461.07784
COD,1972,6173712814.37126
COD,1971,5594770359.28144
COD,1970,4877684910.17964
COD,1969,5032434970.05988
COD,1968,3909780538.92216
COD,1967,3384063371.75792
COD,1966,4532660181.81818
COD,1965,4043901818.18182
COD,1964,2881545272.72727
COD,1963,6213185742.57426
COD,1962,3779841428.57143
COD,1961,3086746857.14286
COD,1960,3359404117.64706
COG,2025,16306633778.765
COG,2024,15719986076.6464
COG,2023,15321055822.5167
COG,2022,15817030154.6941
COG,2021,14825690210.9157
COG,2020,11468687464.0046
COG,2019,13976637779.9763
COG,2018,14773900288.5135
COG,2017,11834473039.3645
COG,2016,10931328150.8478
COG,2015,12434793867.3568
COG,2014,17919321078.0284
COG,2013,17958720699.0868
COG,2012,17692911296.3044
COG,2011,15655383576.6515
COG,2010,13148396211.5955
COG,2009,9723299915.25312
COG,2008,11649857673.4436
COG,2007,8782703436.70188
COG,2006,8072305029.06514
COG,2005,6650001680.48544
COG,2004,4656974940.12721
COG,2003,3503723087.74483
COG,2002,3034250923.97726
COG,2001,2796704604.03812
COG,2000,3227927697.57921
COG,1999,2354772960.28296
COG,1998,1949481379.21951
COG,1997,2322719102.6909
COG,1996,2540697539.05773
COG,1995,2116003867.75536
COG,1994,1769365437.78801
COG,1993,2684323623.14372
COG,1992,2933222703.0334
COG,1991,2724853505.80336
COG,1990,2798746050.11354
COG,1989,2389593025.60339
COG,1988,2212536311.99319
COG,1987,2297753652.34929
COG,1986,1849268212.30284
COG,1985,2160872540.03175
COG,1984,2193581365.34299
COG,1983,2097274289.75066
COG,1982,2160640564.56041
COG,1981,1993512322.62391
COG,1980,1705796852.89473
COG,1979,1198749667.42923
COG,1978,878771772.202149
COG,1977,765224029.286556
COG,1976,754549601.391492
COG,1975,767102680.239967
COG,1974,585364634.473977
COG,1973,541973362.610423
COG,1972,410669263.651798
COG,1971,322128018.955444
COG,1970,274960699.885255
COG,1969,265040036.417215
COG,1968,251247457.765525
COG,1967,237397428.13501
COG,1966,220613581.972601
COG,1965,198318064.028924
COG,1964,185693724.905233
COG,1963,172233430.657858
COG,1962,166521239.650243
COG,1961,151675738.926342
COG,1960,131731862.783017
CRI,2025,102904921157.478
CRI,2024,96715644330.6612
CRI,2023,87512637055.7736
CRI,2022,71001226360.8008
CRI,2021,65588938787.0243
CRI,2020,62806591554.7345
CRI,2019,64753504730.018
CRI,2018,62567765946.2665
CRI,2017,60516044660.7496
CRI,2016,58847019587.626
CRI,2015,56441920888.425
CRI,2014,52016408816.1842
CRI,2013,50949668762.8328
CRI,2012,47231655492.7812
CRI,2011,42762613784.989
CRI,2010,37658616965.6866
CRI,2009,30745714234.4959
CRI,2008,30801745703.3018
CRI,2007,26884700687.8286
CRI,2006,22715540342.2983
CRI,2005,20040642420.6914
CRI,2004,18610594843.9248
CRI,2003,17271760397.3311
CRI,2002,16578820799.2885
CRI,2001,15976174476.2368
CRI,2000,15013629579.1557
CRI,1999,14254866283.9541
CRI,1998,13684255997.5116
CRI,1997,12614602321.5821
CRI,1996,11678424726.7825
CRI,1995,11578594332.7952
CRI,1994,10489903833.9065
CRI,1993,9564816062.90368
CRI,1992,8579754953.07612
CRI,1991,7215725634.72564
CRI,1990,5711687786.75989
CRI,1989,5251025767.47627
CRI,1988,4614629898.40348
CRI,1987,4532952047.15628
CRI,1986,4418983870.96774
CRI,1985,3919203960.39604
CRI,1984,3660477856.22977
CRI,1983,3146772630.77263
CRI,1982,2606623554.56582
CRI,1981,2623803095.78501
CRI,1980,4831447001.16686
CRI,1979,4035519323.22054
CRI,1978,3523208809.80163
CRI,1977,3072427012.83547
CRI,1976,2412555425.90432
CRI,1975,1960863465.5776
CRI,1974,1666544754.09836
CRI,1973,1528925846.25467
CRI,1972,1238251695.55388
CRI,1971,1077147537.52472
CRI,1970,984830158.490566
CRI,1969,853630203.773585
CRI,1968,773841494.339623
CRI,1967,699456618.867925
CRI,1966,647305630.188679
CRI,1965,592981162.264151
CRI,1964,542578367.242598
CRI,1963,511902136.809973
CRI,1962,479180824.348506
CRI,1961,490325181.614275
CRI,1960,507513829.994855
CIV,2025,99773555666.1988
CIV,2024,87113179149.284
CIV,2023,80780312569.1646
CIV,2022,70922824813.9102
CIV,2021,72794636653.7793
CIV,2020,63027852805.4204
CIV,2019,60382894697.3557
CIV,2018,58522477786.6889
CIV,2017,52512343996.69
CIV,2016,48407761036.8238
CIV,2015,45815005169.2651
CIV,2014,48843005613.7091
CIV,2013,42760235484.6093
CIV,2012,36302302877.2977
CIV,2011,36693710801.3976
CIV,2010,34936307980.063
CIV,2009,33886813250.2036
CIV,2008,34078240293.2559
CIV,2007,28760090953.3081
CIV,2006,25281413263.3712
CIV,2005,24036918703.1747
CIV,2004,23510575681.3686
CIV,2003,21251754340.4305
CIV,2002,18054383320.8474
CIV,2001,16810537043.8407
CIV,2000,16577533891.8785
CIV,1999,18870992455.568
CIV,1998,19619654755.679
CIV,1997,18047558037.7036
CIV,1996,18071152830.6101
CIV,1995,11000146266.5135
CIV,1994,8313557510.14757
CIV,1993,11045760288.1206
CIV,1992,11152971273.9383
CIV,1991,10492628580.7484
CIV,1990,10795850582.779
CIV,1989,9757410644.6679
CIV,1988,10255169805.7996
CIV,1987,10087654464.8168
CIV,1986,9158302099.57957
CIV,1985,6977650643.99488
CIV,1984,6841639246.8996
CIV,1983,6838184772.52063
CIV,1982,7567110848.92228
CIV,1981,8432589942.39434
CIV,1980,10175617609.0962
CIV,1979,9142933966.79465
CIV,1978,7900526298.31993
CIV,1977,6265068189.37782
CIV,1976,4662053824.83955
CIV,1975,3893839190.26806
CIV,1974,3070152309.21903
CIV,1973,2508421426.17572
CIV,1972,1849400401.64724
CIV,1971,1584128509.46873
CIV,1970,1455482795.40691
CIV,1969,1361360293.42665
CIV,1968,1281281276.72357
CIV,1967,1082922724.87189
CIV,1966,1024102880.05862
CIV,1965,919771228.816095
CIV,1964,921063326.589918
CIV,1963,761047198.029653
CIV,1962,645284473.733691
CIV,1961,618245634.179831
CIV,1960,546203559.344361
HRV,2025,105060182186.274
HRV,2024,92981894167.9687
HRV,2023,85621337533.3348
HRV,2022,71196460236.6301
HRV,2021,69002262504.9821
HRV,2020,57959824238.1808
HRV,2019,61467261345.012
HRV,2018,61668280700.0968
HRV,2017,56182225079.1072
HRV,2016,52650804052.1394
HRV,2015,50999271058.5849
HRV,2014,59607109597.2123
HRV,2013,59846869998.8711
HRV,2012,57547495859.7306
HRV,2011,62889150894.151
HRV,2010,58975127200.9948
HRV,2009,62315450610.8524
HRV,2008,68473103476.6775
HRV,2007,59290547254.1358
HRV,2006,49583643047.994
HRV,2005,45012776905.5255
HRV,2004,41836096243.0481
HRV,2003,35244797328.5582
HRV,2002,26757633353.1909
HRV,2001,23067071477.8294
HRV,2000,22134069750.2586
HRV,1999,23776940769.2095
HRV,1998,25889813449.4579
HRV,1997,24175272571.5846
HRV,1996,24151469716.5173
HRV,1995,22772224146.1503
HRV,1994,15062911616.8222
HRV,1993,11259647874.4986
HRV,1992,10621169290.9986
HRV,1991,18760386774.7973
HRV,1990,25650213279.6781
CUB,2020,107352000000.0
CUB,2019,103427600000.0
CUB,2018,100050036100.0
CUB,2017,96850649700.0
CUB,2016,91370407900.0
CUB,2015,87132800000.0
CUB,2014,80656100000.0
CUB,2013,77148000000.0
CUB,2012,73141000000.0
CUB,2011,68990000000.0
CUB,2010,59562962962.963
CUB,2009,57481481481.4815
CUB,2008,56302129629.6296
CUB,2007,54262870370.3704
CUB,2006,48835925925.9259
CUB,2005,42643836100.0
CUB,2004,38203000000.0
CUB,2003,35901200000.0
CUB,2002,33590500000.0
CUB,2001,31682400000.0
CUB,2000,30565400000.0
CUB,1999,28364615200.0
CUB,1998,25736331200.0
CUB,1997,25365908100.0
CUB,1996,25017368700.0
CUB,1995,30429803651.2192
CUB,1994,28448326756.7568
CUB,1993,22367254864.8649
CUB,1992,22085858243.2432
CUB,1991,24316556025.6585
CUB,1990,28645436569.1489
CUB,1989,27023468665.8977
CUB,1988,27458999472.2955
CUB,1987,25213935012.0819
CUB,1986,24226574634.0293
CUB,1985,22920490774.102
CUB,1984,24039383608.4235
CUB,1983,22204940512.2235
CUB,1982,20953510235.2941
CUB,1981,20150254096.3855
CUB,1980,19912889861.1111
CUB,1979,19584443287.6712
CUB,1978,17844705324.6753
CUB,1977,14206158674.6988
CUB,1976,13789579902.5579
CUB,1975,13027415243.9024
CUB,1974,11405957317.0732
CUB,1973,9987709650.18094
CUB,1972,8135150891.92025
CUB,1971,6914658400.0
CUB,1970,5693005200.0
CUW,2024,3561178212.2905
CUW,2023,3281419329.60894
CUW,2022,3075180837.98883
CUW,2021,2739594357.5419
CUW,2020,2534327597.76536
CUW,2019,3026124134.07821
CUW,2018,3046364804.46927
CUW,2017,3033433240.22346
CUW,2016,3024690167.59777
CUW,2015,3058779217.87709
CUW,2014,3059406983.24022
CUW,2013,3033568603.35196
CUW,2012,3012836256.98324
CUW,2011,2930092234.63687
CUW,2010,2951342793.29609
CUW,2009,2869153184.35754
CUW,2008,2833476145.2514
CUW,2007,2593831508.37989
CUW,2006,2457581731.84358
CUW,2005,2344637262.56983
CUW,2004,2237160502.7933
CUW,2003,2202117374.30168
CUW,2002,2160784692.73743
CUW,2001,2143450726.25698
CUW,2000,2120511229.05028
CYP,2025,41225787247.3309
CYP,2024,37634551820.7367
CYP,2023,35075440602.5202
CYP,2022,31218047043.8386
CYP,2021,30372637513.1352
CYP,2020,25555082266.6429
CYP,2019,26196660680.1176
CYP,2018,25754011492.2204
CYP,2017,22946583375.5506
CYP,2016,21046452117.3759
CYP,2015,19909269064.8473
CYP,2014,23225912183.4991
CYP,2013,23959708956.2926
CYP,2012,25047433099.5891
CYP,2011,27641553201.0506
CYP,2010,25799940416.0167
CYP,2009,26048190775.3879
CYP,2008,27958384913.4219
CYP,2007,23968727073.6381
CYP,2006,20072754986.8272
CYP,2005,18433412510.8817
CYP,2004,17320551250.0
CYP,2003,14547329558.3239
CYP,2002,11420228846.1538
CYP,2001,10397898907.1038
CYP,2000,9985847313.85485
CYP,1999,10497907227.616
CYP,1998,10248618778.2805
CYP,1997,9547816419.61231
CYP,1996,10011914680.0502
CYP,1995,9933137128.07244
CYP,1994,7425703928.57143
CYP,1993,6590291048.29211
CYP,1992,6912150456.32334
CYP,1991,5770197348.48485
CYP,1990,5591130217.66965
CYP,1989,4563482603.5503
CYP,1988,4278792597.23965
CYP,1987,3704813885.50548
CYP,1986,3090734463.27684
CYP,1985,2430411900.19194
CYP,1984,2278248953.14058
CYP,1983,2160364071.19021
CYP,1982,2159242416.76942
CYP,1981,2087496373.77964
CYP,1980,2154311276.94859
CYP,1979,1288699776.05059
CYP,1978,964024364.43274
CYP,1977,734876021.128049
CYP,1976,576090073.715036
CYP,1975,489912574.305146
CZE,2025,391026962800.475
CZE,2024,347082562221.377
CZE,2023,345059295659.911
CZE,2022,301831228325.556
CZE,2021,290972714482.313
CZE,2020,251109660602.536
CZE,2019,256794209028.77
CZE,2018,251992360762.236
CZE,2017,221563575696.217
CZE,2016,198160659303.939
CZE,2015,189107698561.919
CZE,2014,210911285077.683
CZE,2013,213024360541.119
CZE,2012,210363223087.728
CZE,2011,231429378717.312
CZE,2010,211168667286.27
CZE,2009,206971882704.716
CZE,2008,236506264753.95
CZE,2007,190040702286.917
CZE,2006,156236258386.589
CZE,2005,137264185596.1
CZE,2004,120147899983.657
CZE,2003,100435924704.881
CZE,2002,82607869609.574
CZE,2001,68135304463.9641
CZE,2000,62175642238.0847
CZE,1999,65586562604.8621
CZE,1998,67187217327.7326
CZE,1997,62539765163.1302
CZE,1996,67804105329.8557
CZE,1995,60572381311.2283
CZE,1994,48188478339.4129
CZE,1993,41155654032.1751
CZE,1992,35051065440.3962
CZE,1991,30071014282.3218
CZE,1990,41016881802.4843
DNK,2025,462526660468.393
DNK,2024,424524722037.047
DNK,2023,404651706117.557
DNK,2022,400114306337.077
DNK,2021,406110162088.054
DNK,2020,355631021931.621
DNK,2019,345401473012.615
DNK,2018,355293374912.393
DNK,2017,331610593961.988
DNK,2016,312181849372.233
DNK,2015,301758922337.637
DNK,2014,352832602064.452
DNK,2013,344631016965.12
DNK,2012,326792574244.963
DNK,2011,344315595263.175
DNK,2010,322345594075.47
DNK,2009,322619152194.594
DNK,2008,354979471960.142
DNK,2007,320213157595.018
DNK,2006,283386151543.687
DNK,2005,265150087711.985
DNK,2004,251986155630.852
DNK,2003,218421193436.252
DNK,2002,178788209558.311
DNK,2001,164881594415.341
DNK,2000,164043817223.59
DNK,1999,177887720535.535
DNK,1998,176877077513.133
DNK,1997,173241365735.483
DNK,1996,187481157845.724
DNK,1995,184848481008.139
DNK,1994,156017919221.457
DNK,1993,143111306004.102
DNK,1992,152966494259.538
DNK,1991,139180507777.691
DNK,1990,138217740684.484
DNK,1989,112312200760.581
DNK,1988,115540189705.118
DNK,1987,109183446340.073
DNK,1986,87748695216.9077
DNK,1985,62452421010.9094
DNK,1984,58868891334.9941
DNK,1983,60331158447.2389
DNK,1982,60084214872.0657
DNK,1981,61459941460.5385
DNK,1980,70811287815.6106
DNK,1979,70393030602.547
DNK,1978,60320089217.713
DNK,1977,49711709588.2196
DNK,1976,44503607444.1687
DNK,1975,40418967665.5877
DNK,1974,34125712480.9267
DNK,1973,30718181337.3006
DNK,1972,23230667549.2496
DNK,1971,19086192720.4664
